Assembly,Class,ContentDatabase,EventName,EventReceiver_ListTitle,EventReceiver_Type,EventReceiverId,HostId,HostType,ListCreatedDate,ListDeleteTransactionId,Orphan_NonOrphan,Scope,SiteCollection,SolutionName,Source,UpgradeStatus,WebApplication,WebUrl
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,SiteRequests,ItemAdding,a0859bce-de46-42e1-aa57-3d1ff278be88,1907aa90-4b88-465b-8b39-16981f68ab2d,2,12/11/2014 8:36:13 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/PnPValidation,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/PnPValidation
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,CTEventReceiver,ItemAdding,43d342df-56e2-413b-b98a-3d9caeb36a8e,c364db3a-5ea1-4d8c-a2ec-ebfe10ae9a38,2,5/17/2016 10:20:04 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,Reusable Content,ItemAdding,10e9de2f-e11f-401a-a48c-3e7e977f808a,99bc33d4-bf9f-44f3-b893-55d8a342a267,2,3/29/2016 8:16:47 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,TestEventReceiver,ItemAdding,da38c197-03c8-4096-bc3d-450e191cd4e1,84b90298-14cb-4b19-8abc-a9d4ed7af911,2,1/21/2015 9:51:19 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/PnPValidation,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/PnPValidation
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,Project Policy Item List,ItemAdding,dcbdb16e-ddef-4fc6-a75c-4ba0cfb8cd37,027b5e2a-8f07-4b0f-a80c-80bd26e36f32,2,12/1/2014 11:31:29 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/PnPValidation,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/PnPValidation
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,Cache Profiles,ItemAdding,3be9a861-6089-44b1-ae94-5b45dd7f051b,4eb4e4bf-0bd7-4d4b-89d4-eba13241e44b,2,3/29/2016 8:16:33 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,TaxonomyHiddenList,ItemAdding,3601a95f-f8d5-463e-9738-6b369377b509,41773e84-3159-4021-83e8-405e0807ae9c,2,12/1/2014 11:32:12 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/PnPValidation,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/PnPValidation
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,Variation Labels,ItemAdding,123f844a-c450-49a4-81a4-7e8a4888e29a,48977251-d943-4185-941b-88f0b74f1b5b,2,3/29/2016 8:16:46 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,Content type publishing error log,ItemAdding,cdc958f7-84a0-4c7b-aa45-806b9ed1e17a,3dd0371e-ad72-4ee2-b1ef-491f9cf52d94,2,3/29/2016 7:17:41 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,Content and Structure Reports,ItemAdding,dda7e56d-9a43-4ef4-8885-8c87a2611040,3954dd0c-cb02-46a3-8c62-812624bc9e79,2,3/29/2016 8:16:44 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,TaxonomyHiddenList,ItemAdding,05c14a57-7962-4bde-9771-cd130e8516e7,c880c650-799f-4dcf-9338-e40de50f88a1,2,3/29/2016 7:17:38 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,Test Events List,ItemAdding,8f9f903c-9e4a-41f6-8c91-d78da0a7c3d4,8089b838-8d85-4441-9df8-72f0be05f811,2,3/29/2016 7:46:51 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,Quick Deploy Items,ItemAdding,5dddf20e-8a68-455c-8128-da1e4e44df9d,55227784-94c0-4533-824e-5633e213c3d5,2,3/29/2016 8:16:37 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,Long Running Operation Status,ItemAdding,b22d8ec6-8e1f-425b-ba7f-dfed8e055696,93df82bd-129a-4319-a464-6500c9f870e6,2,3/29/2016 8:16:43 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,Project Policy Item List,ItemAdding,7be417bf-67c0-478a-a141-f33e9dab44ca,eddfe240-79b5-4154-9e85-273a20645592,2,3/29/2016 7:16:50 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,CodesList,ItemAdding,88236216-831c-4bf4-8f5d-f4f35cd9fc14,80c34c58-22cd-42b7-a763-2036cb8d7834,2,12/13/2014 2:40:49 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/PnPValidation,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/PnPValidation
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,Variation Labels,ItemUpdated,88bb6852-107f-4efb-b364-089d2b79e9f3,48977251-d943-4185-941b-88f0b74f1b5b,2,3/29/2016 8:16:46 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,Reusable Content,ItemUpdated,7c62bdf3-78ab-4f67-8059-0b467ad48a02,99bc33d4-bf9f-44f3-b893-55d8a342a267,2,3/29/2016 8:16:47 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,Quick Deploy Items,ItemUpdated,4c782044-b6d0-4aa7-94b5-0ffc9fe9bfc1,55227784-94c0-4533-824e-5633e213c3d5,2,3/29/2016 8:16:37 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,Relationships List,ItemUpdated,62174987-a07a-4a64-89b0-120acc87b8c4,ccd864fb-4b21-4c30-a840-7750a3bf3147,2,3/29/2016 8:16:46 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,Project Policy Item List,ItemUpdated,be4a1b4c-e0c9-4050-b9f6-2f8840499d9a,027b5e2a-8f07-4b0f-a80c-80bd26e36f32,2,12/1/2014 11:31:29 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/PnPValidation,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/PnPValidation
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,CTEventReceiver,ItemUpdated,b00c66ba-9ae9-4cef-b2a4-4028c78108b4,c364db3a-5ea1-4d8c-a2ec-ebfe10ae9a38,2,5/17/2016 10:20:04 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,Notification List,ItemUpdated,0121ff8b-3fb4-4d39-8289-50a96f4f6144,15c40df1-eced-4034-a284-7716acda8418,2,3/29/2016 8:16:44 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,Cache Profiles,ItemUpdated,2157aae4-30cd-43a2-801a-50e2148fdd31,4eb4e4bf-0bd7-4d4b-89d4-eba13241e44b,2,3/29/2016 8:16:33 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,Suggested Content Browser Locations,ItemUpdated,9d6d0f32-5620-4341-82b1-534ae9008997,3d5bb370-220d-44e1-a72d-1f189803e268,2,3/29/2016 8:16:42 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,Test Events List,ItemUpdated,1c84e158-aadb-4f73-bccc-55404d2b90af,8089b838-8d85-4441-9df8-72f0be05f811,2,3/29/2016 7:46:51 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,LocalizeMe,ItemUpdated,c39617ca-9f05-4bf7-93ec-63489dc75127,c98fbb4f-763c-46b4-b48c-4fae40375c87,2,12/2/2014 1:26:47 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/PnPValidation,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/PnPValidation
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,SiteRequests,ItemUpdated,ab3e39fc-7dbf-45df-9a14-68f1434cdcb1,1907aa90-4b88-465b-8b39-16981f68ab2d,2,12/11/2014 8:36:13 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/PnPValidation,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/PnPValidation
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,Content and Structure Reports,ItemUpdated,7da99136-241f-4285-969c-765423cff712,3954dd0c-cb02-46a3-8c62-812624bc9e79,2,3/29/2016 8:16:44 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,TaxonomyHiddenList,ItemUpdated,c250a7db-3319-4e2e-b7f0-89c3a53f11b5,c880c650-799f-4dcf-9338-e40de50f88a1,2,3/29/2016 7:17:38 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,Long Running Operation Status,ItemUpdated,785563cf-6c0d-4d0b-be70-95e18e65f944,93df82bd-129a-4319-a464-6500c9f870e6,2,3/29/2016 8:16:43 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,Content type publishing error log,ItemUpdated,9f668f4a-0940-458c-9edd-9cc0001aefdf,46977317-8fc4-4a0c-810e-710af9a31af0,2,12/1/2014 11:32:15 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/PnPValidation,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/PnPValidation
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,Content type publishing error log,ItemUpdated,4c8ba4d9-81fc-44f6-8f2e-a7ce318472de,3dd0371e-ad72-4ee2-b1ef-491f9cf52d94,2,3/29/2016 7:17:41 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,CodesList,ItemUpdated,e33e55cf-c750-4b9b-a43e-be886705a59c,80c34c58-22cd-42b7-a763-2036cb8d7834,2,12/13/2014 2:40:49 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/PnPValidation,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/PnPValidation
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,TaxonomyHiddenList,ItemUpdated,d791b5a1-e408-404d-ba2d-ca94628e6a38,41773e84-3159-4021-83e8-405e0807ae9c,2,12/1/2014 11:32:12 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/PnPValidation,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/PnPValidation
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,Project Policy Item List,ItemUpdated,793ed833-2089-40f4-be42-fc36c9b5d5eb,eddfe240-79b5-4154-9e85-273a20645592,2,3/29/2016 7:16:50 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemUpdated,TestEventReceiver,ItemUpdated,01edd85b-86cc-408c-adc7-fd132b13bdda,84b90298-14cb-4b19-8abc-a9d4ed7af911,2,1/21/2015 9:51:19 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/PnPValidation,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/PnPValidation
"CustomEventReceivers, Version=1.0.0.0, Culture=neutral, PublicKeyToken=ec71488dbe30bb74",CustomEventReceivers.MyCustomEventReceivers.MyCustomEventReceivers,Team_Content_01,MyCustomEventReceiversItemAdded,Project Policy Item List,ItemAdded,e178b19a-b9d3-424f-b093-7212fa3b0273,dc04fc58-1156-4cfd-9510-77efe0b5a041,2,10/5/2015 9:23:44 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/RashDevSiteOne,customeventreceivers.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/RashDevSiteOne
"CustomEventReceivers, Version=1.0.0.0, Culture=neutral, PublicKeyToken=ec71488dbe30bb74",CustomEventReceivers.MyCustomEventReceivers.MyCustomEventReceivers,Team_Content_01,MyCustomEventReceiversItemUpdated,Project Policy Item List,ItemUpdated,ee218ad7-980f-4a07-98fc-6593850b743f,dc04fc58-1156-4cfd-9510-77efe0b5a041,2,10/5/2015 9:23:44 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/RashDevSiteOne,customeventreceivers.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/RashDevSiteOne
"CustomEventReceivers, Version=1.0.0.0, Culture=neutral, PublicKeyToken=ec71488dbe30bb74",CustomEventReceivers.MyCustomEventReceivers.MyCustomEventReceivers,Team_Content_01,MyCustomEventReceiversItemUpdated,TaxonomyHiddenList,ItemUpdated,4aa0cc96-34f5-4008-b6c9-78f4eb6ee329,ae35bade-a55d-4168-9754-671a615b6348,2,10/5/2015 9:24:00 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/RashDevSiteOne,customeventreceivers.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/RashDevSiteOne
"CustomEventReceiverTwo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=3984d11ff539b921",CustomEventReceiverTwo.CustomIERItemDeleting.CustomIERItemDeleting,Team_Content_01,CustomIERItemDeletingItemDeleting,N/A,ItemDeleting,1cf21233-24b9-49f3-9b13-55ca72ec7069,d3d28864-29ad-453d-9fcc-2b2b472256f6,0,N/A,N/A,Non-Orphan,Site Collection,https://teams.poc.com/sites/RashDevSiteOne,customeventreceivertwo.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/RashDevSiteOne
"CustomEventReceivers, Version=1.0.0.0, Culture=neutral, PublicKeyToken=ec71488dbe30bb74",CustomEventReceivers.MyCustomEventReceivers.MyCustomEventReceivers,Team_Content_01,MyCustomEventReceiversItemAdded,Project Policy Item List,ItemAdded,e178b19a-b9d3-424f-b093-7212fa3b0273,dc04fc58-1156-4cfd-9510-77efe0b5a041,2,10/5/2015 9:23:44 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/RashDevSiteOne,customeventreceivers.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/RashDevSiteOne
"CustomEventReceivers, Version=1.0.0.0, Culture=neutral, PublicKeyToken=ec71488dbe30bb74",CustomEventReceivers.MyCustomEventReceivers.MyCustomEventReceivers,Team_Content_01,MyCustomEventReceiversItemUpdated,Project Policy Item List,ItemUpdated,ee218ad7-980f-4a07-98fc-6593850b743f,dc04fc58-1156-4cfd-9510-77efe0b5a041,2,10/5/2015 9:23:44 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/RashDevSiteOne,customeventreceivers.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/RashDevSiteOne
"CustomEventReceivers, Version=1.0.0.0, Culture=neutral, PublicKeyToken=ec71488dbe30bb74",CustomEventReceivers.MyCustomEventReceivers.MyCustomEventReceivers,Team_Content_01,MyCustomEventReceiversItemUpdated,TaxonomyHiddenList,ItemUpdated,4aa0cc96-34f5-4008-b6c9-78f4eb6ee329,ae35bade-a55d-4168-9754-671a615b6348,2,10/5/2015 9:24:00 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/RashDevSiteOne,customeventreceivers.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/RashDevSiteOne
"EventReceivers, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f3155a6cff2154bb",EventReceivers.SiteCollectionScopedSPWebEventReceivers.SiteCollectionScopedSPWebEventReceivers,Team_Content_01,SiteCollectionScopedSPWebEventReceiversWebAdding,N/A,WebAdding,a2bef0b4-774d-4522-98d7-f3b876b585e3,77b85c3a-312e-4767-a6f3-22add6f3ee1e,0,N/A,N/A,Non-Orphan,Site Collection,https://teams.poc.com/sites/DTTesting,eventreceivers.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"EventReceivers, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f3155a6cff2154bb",EventReceivers.SiteCollectionScopedSPWebEventReceivers.SiteCollectionScopedSPWebEventReceivers,Team_Content_01,SiteCollectionScopedSPWebEventReceiversWebDeleting,N/A,WebDeleting,4aa1992e-44ef-40c4-8823-63707456421e,77b85c3a-312e-4767-a6f3-22add6f3ee1e,0,N/A,N/A,Non-Orphan,Site Collection,https://teams.poc.com/sites/DTTesting,eventreceivers.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"EventReceivers, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f3155a6cff2154bb",EventReceivers.SiteCollectionScopedSPWebEventReceivers.SiteCollectionScopedSPWebEventReceivers,Team_Content_01,SiteCollectionScopedSPWebEventReceiversWebMoving,N/A,WebMoving,16114275-5bb7-47c2-9bef-68239e1e5f8a,77b85c3a-312e-4767-a6f3-22add6f3ee1e,0,N/A,N/A,Non-Orphan,Site Collection,https://teams.poc.com/sites/DTTesting,eventreceivers.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"EventReceivers, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f3155a6cff2154bb",EventReceivers.SPSiteEventReceivers.SPSiteEventReceivers,Team_Content_01,SPSiteEventReceiversSiteDeleted,N/A,SiteDeleted,335bd661-fe1f-403b-ab4d-37c4ce0dc8ff,77b85c3a-312e-4767-a6f3-22add6f3ee1e,0,N/A,N/A,Non-Orphan,Site Collection,https://teams.poc.com/sites/DTTesting,eventreceivers.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
