Assembly,Class,ContentDatabase,EventName,EventReceiver_ListBaseTemplate,EventReceiver_ListTitle,EventReceiver_Type,EventReceiverId,HostId,HostType,ListCreatedDate,ListDeleteTransactionId,Orphan_NonOrphan,Scope,SiteCollection,SiteCollectionOwner,SolutionId,SolutionName,WebApplication,WebUrl
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemCheckedIn,308b7ee3-4772-4c6c-894f-38ba0fea9242,3a066c85-cd1b-43a4-8d27-516fda344b44,2,3/24/2015 8:02:57 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise
"Microsoft.Office.DocumentManagement, Version=14.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,101,HariTestCTER1,ItemUncheckedOut,7a56730f-83cb-4819-88a5-38bd63e15104,362e761c-a4df-4d88-9549-52f9c9ad8115,2,7/20/2016 7:55:29 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,101,Site Assets,ItemUpdated,5774e4c0-3894-4ed3-ac1a-3944a9b21e4a,780e174e-de2f-4833-99f8-e427a1471473,2,8/17/2015 5:05:12 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,101,Documents,ItemCheckedIn,3c0e293f-675b-4abe-9bf0-396b0e270f7e,4dcbefad-6be6-4243-83ff-0de8f88cc9eb,2,3/24/2015 8:05:20 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,851,Site Collection Images,ItemAdded,9671b0c3-08a0-4f4a-932b-3b427d3aac03,306976f3-f90b-48cf-ab47-637d273586ce,2,3/24/2015 8:03:20 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,101,Documents,ItemUncheckedOut,efd9acf8-bbeb-458f-8df6-3d3a79eb7b75,511299b4-c3b3-4cc8-bb5a-bdf24b4ef533,2,8/17/2015 5:05:19 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemCheckedIn,5084d304-e439-4a25-a44e-3ed702d519cd,21285d92-86cb-47b4-a687-b5550d4e30b2,2,9/1/2015 11:47:27 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/IntegratedAppJS
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemAdded,f59fbf14-eb0a-4220-b161-3f310748f42f,7c001c4c-62ae-4003-8b6c-1fca335bd9b2,2,9/14/2015 1:26:36 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/Trial_11_09
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemAdded,4011c390-25eb-4f76-b472-3fdcc39017eb,7c001c4c-62ae-4003-8b6c-1fca335bd9b2,2,9/14/2015 1:26:36 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/Trial_11_09
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemUncheckedOut,c11953d9-9085-43e2-86ca-3fdf444f0579,21285d92-86cb-47b4-a687-b5550d4e30b2,2,9/1/2015 11:47:27 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/IntegratedAppJS
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemCheckedIn,7437c028-6a40-4ebd-b09c-3fe7876b542e,3a066c85-cd1b-43a4-8d27-516fda344b44,2,3/24/2015 8:02:57 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,851,Site Collection Images,ItemUpdated,3bc3de65-ecbd-4e39-b1e0-41237e84fac2,306976f3-f90b-48cf-ab47-637d273586ce,2,3/24/2015 8:03:20 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise
"Microsoft.Office.DocumentManagement, Version=14.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,101,HariTestCTER1,ItemUncheckedOut,64cf2f11-d14f-413f-a8e6-415f22bd864e,362e761c-a4df-4d88-9549-52f9c9ad8115,2,7/20/2016 7:55:29 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemAdded,a5fad00b-dda9-4914-bb79-4282f77274bd,7c3bf4d6-e156-4699-a33c-aa43c3c95cde,2,10/1/2015 10:12:39 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/EmpRegASPNET
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,101,HariTestCTER1,ItemUpdated,e08b572f-f661-4a08-9885-43605681056e,362e761c-a4df-4d88-9549-52f9c9ad8115,2,7/20/2016 7:55:29 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemAdded,c619fbd6-32fb-493b-b7f0-46944b262428,a67905ae-4e02-40a3-8e66-1037f974cbf1,2,8/17/2015 5:04:25 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemUpdated,f6da270b-03bb-4196-9797-46eb4f7a58be,7c001c4c-62ae-4003-8b6c-1fca335bd9b2,2,9/14/2015 1:26:36 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/Trial_11_09
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,101,EmpAttachments,ItemAdded,da7b4dcc-3ef1-4bba-8576-47c8821e3999,1a08ce29-b2e9-469c-b815-aee5436db516,2,10/1/2015 7:42:57 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemCheckedIn,1bc2dd56-1977-473c-afe2-487e3c9afea1,b5e9a044-61a4-4c7e-b8eb-e01047f5d9ab,2,8/20/2015 12:38:56 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/DeleteFileJS
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,122,wfpub,ItemCheckedIn,6f12ff02-5aa7-43cc-8d2b-494b292e73fd,f0ee6258-8cd9-49b8-921a-701ef4f4fbde,2,3/24/2015 8:03:50 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemCheckedIn,a5c9a974-acd4-42a8-892f-495b7489d1e6,7c001c4c-62ae-4003-8b6c-1fca335bd9b2,2,9/14/2015 1:26:36 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/Trial_11_09
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,101,Documents,ItemCheckedIn,9cc5ec41-03bb-4e7a-af07-49b40f241c64,4dcbefad-6be6-4243-83ff-0de8f88cc9eb,2,3/24/2015 8:05:20 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,101,Style Library,ItemUncheckedOut,d7332b31-744b-4fea-b2f1-4c93e853b2e1,15493ac0-e987-41aa-a02d-6910d6646cf0,2,8/17/2015 5:04:27 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,122,wfpub,ItemAdded,7480fbbd-ca8d-4e2c-83ad-4d41e5728410,22be6a49-bdd8-4975-b37d-6ee59f13b218,2,8/17/2015 5:04:49 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemCheckedIn,6c75926c-763a-48b3-b1b0-4d6c179a8e15,3df53d04-a88a-4b66-9fe4-48a3b5126755,2,9/9/2015 1:56:50 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/UploadFilesCSOM
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemUncheckedOut,6e81a6b2-e080-415e-8678-4dee5a43846e,7c3bf4d6-e156-4699-a33c-aa43c3c95cde,2,10/1/2015 10:12:39 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/EmpRegASPNET
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemUpdated,f929b2b6-26a5-4824-bf9f-4e0a27355ff7,7c3bf4d6-e156-4699-a33c-aa43c3c95cde,2,10/1/2015 10:12:39 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/EmpRegASPNET
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemAdded,77b69eb7-ea99-40d4-8289-4e0c9c53a53d,3a066c85-cd1b-43a4-8d27-516fda344b44,2,3/24/2015 8:02:57 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemUncheckedOut,631ba89e-7c5b-42fd-8c49-4e5e507f9366,3a066c85-cd1b-43a4-8d27-516fda344b44,2,3/24/2015 8:02:57 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemAdded,39a6474d-3733-484e-8b63-4fdd41e9f6ce,3a066c85-cd1b-43a4-8d27-516fda344b44,2,3/24/2015 8:02:57 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemUpdated,b9a48d84-f1e0-4998-aa53-4fe4f4703af8,b5e9a044-61a4-4c7e-b8eb-e01047f5d9ab,2,8/20/2015 12:38:56 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/DeleteFileJS
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemAdded,87d31274-c2f8-4067-9d10-52d37d330843,b5e9a044-61a4-4c7e-b8eb-e01047f5d9ab,2,8/20/2015 12:38:56 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/DeleteFileJS
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemAdded,47da6f26-142d-45b5-99ff-54cc8b3f2875,3df53d04-a88a-4b66-9fe4-48a3b5126755,2,9/9/2015 1:56:50 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/UploadFilesCSOM
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemCheckedIn,f5591fc1-ae9e-4549-a02e-563f08539db4,76d2993b-7692-4e5e-8b8a-122a85caaccc,2,10/12/2015 9:20:47 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/AppJS2
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemCheckedIn,4ff154f1-e958-46cc-b24f-57c9a7e474c1,7c001c4c-62ae-4003-8b6c-1fca335bd9b2,2,9/14/2015 1:26:36 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/Trial_11_09
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,101,Style Library,ItemAdded,825d0d27-10d3-423c-8fc5-57fb2056f961,c30c49b9-f2a8-48fc-a850-84e68ee8d27a,2,3/24/2015 8:02:59 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemAdded,b20f7090-5a65-4fc3-8604-58447cbd4073,7c3bf4d6-e156-4699-a33c-aa43c3c95cde,2,10/1/2015 10:12:39 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/EmpRegASPNET
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,101,HariTestCTER1,ItemUncheckedOut,5be55070-162c-4780-96aa-58b7a76ec404,362e761c-a4df-4d88-9549-52f9c9ad8115,2,7/20/2016 7:55:29 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemAdded,3c4ca23b-10b5-432a-9631-58ea86572747,3169b162-9cf1-4136-9f69-2090232d87c7,2,8/17/2015 11:20:46 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/RestEmpReg
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemUpdated,22eec115-d90c-4bd3-9a1c-58fa8a469de0,3a066c85-cd1b-43a4-8d27-516fda344b44,2,3/24/2015 8:02:57 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemCheckedIn,1ce9d3c2-9eb0-426b-8b30-5af026e5ee1c,7c001c4c-62ae-4003-8b6c-1fca335bd9b2,2,9/14/2015 1:26:36 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/Trial_11_09
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,101,App Packages,ItemAdded,8688ad16-5b90-44ac-a80a-5af0c6d905fb,331386d9-c37d-40c9-962b-57be9e125612,2,8/17/2015 5:05:21 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,851,Site Collection Images,ItemUpdated,3956f649-ab83-4e31-b29a-5bb5009886fd,306976f3-f90b-48cf-ab47-637d273586ce,2,3/24/2015 8:03:20 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemAdded,44e1083e-ee47-417b-abea-5c6cd31da00b,3a066c85-cd1b-43a4-8d27-516fda344b44,2,3/24/2015 8:02:57 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemUpdated,24e9a360-1697-46b7-8b1c-5d974c2a90db,3a066c85-cd1b-43a4-8d27-516fda344b44,2,3/24/2015 8:02:57 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.Internal.DocIdHandler,Portal_Content_01,Document ID Generator,116,Master Page Gallery,ItemUpdated,e77f193d-aeee-4562-a04f-6188e62cc3fa,76d2993b-7692-4e5e-8b8a-122a85caaccc,2,10/12/2015 9:20:47 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SampleAppCSOM,N/A,N/A,ftcdocumentset.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM/AppJS2
